動力伝達,douryokudentatu_a2.jpg,#,douryokudentatu_b2.mp3
動力伝達,douryokudentatu_a3.jpg,#,douryokudentatu_b3.mp3
動力伝達,douryokudentatu_a4.jpg,#,douryokudentatu_b4.mp3
カム,kam_a1.jpg,#,kam_b1.mp3
,,,
コンピューター,conputer_a01.jpg,#,conputer_b01.mp3
コンピューター,conputer_a02.jpg,#,conputer_b02.mp3
コンピューター,conputer_a03.jpg,#,
コンピューター,conputer_a04.jpg,#,conputer_b04.mp3
コンピューター,conputer_a05.jpg,#,conputer_b05.mp3
コンピューター,conputer_a06.jpg,#,conputer_b06.mp3
コンピューター,conputer_a07.jpg,#,conputer_b07.mp3
コンピューター,conputer_a10.jpg,#,conputer_b10.mp3
コンピューター,conputer_a11.jpg,#,conputer_b11.mp3
コンピューター,conputer_a12.jpg,#,conputer_b12.mp3
コンピューター,conputer_a13.jpg,#,conputer_b13.mp3
,,,
栽培,saibai_a1.jpg,#,saibai_b1.mp3
栽培,saibai_a2.jpg,#,saibai_b2.mp3
栽培,saibai_a3.jpg,#,saibai_b3.mp3
栽培,saibai_a4.jpg,#,saibai_b4.mp3
栽培,saibai_a5.jpg,#,saibai_b5.mp3
,,#,
畜産,chikusan_a1.jpg,#,chikusan_b1.mp3
養殖,yousyoku_a1.jpg,#,yousyoku_b1.mp3
,,,
,,,
,,,
,,,
加工食品,kakousyokuhin_a1.jpg,#,kakousyokuhin_b1.mp3
加工食品,kakousyokuhin_a2.jpg,#,tenkabutu_1.mp3
加工食品,kakousyokuhin_a3.jpg,#,tenkabutu_2.mp3
加工食品,kakousyokuhin_a4.jpg,#,kakousyokuhin_b4.mp3
保存の仕方,hozonsikata_1.jpg,#,hozonsikata_b1.mp3
食品群,syokuhingun_a1.jpg,#,syokuhingun_b1.mp3
食品の特徴,syokuhintokutyou_a1.jpg,#,syokuhintokutyou_b1.mp3
,,,
,,,
,,,
新鮮さ,sinsensa_1.jpg,#,sinsensa_b1.mp3
新鮮さ,sinsensa_2.jpg,#,sinsensa_b2.mp3
,,,
肉の部位,nikubui_a1.jpg,#,nikubui_b1.mp3
肉の部位,nikubui_a2.jpg,#,nikubui_b2.mp3
,,#,
食事,syokuji_a1.jpg,#,syokuji_b1.mp3
食事,syokuji_a2.jpg,#,
食事,syokuji_a3.jpg,#,
食事,syokuji_a4.jpg,#,syokuji_b4.mp3
食事,syokuji_a5.jpg,#,syokuji_b5.mp3
,,,
調理,tyouri_a1.jpg,#,tyouri_b1.mp3
調理,tyouri_a2.jpg,#,tyouri_b2.mp3
,,,
料理切り方,ryourikirikata_a1.jpg,#,ryourikirikata_b1.mp3
料理切り方,ryourikirikata_a2.jpg,#,ryourikirikata_b2.mp3
,,,
繊維の特徴,seni_a1.jpg,#,
布,nuno_a1.jpg,#,nuno_b1.mp3
布,nuno_a2.jpg,#,nuno_b2.mp3
布,nuno_a3.jpg,#,nuno_b3.mp3
,,,
洗濯,sentaku_a1.jpg,#,sentaku_b1.mp3
洗濯,sentaku_a2.jpg,#,sentaku_b2.mp3
洗濯,sentaku_a3.jpg,#,sentaku_b3.mp3
,,,
衣服,ihuku_a1.jpg,#,ihuku_b1.mp3
衣服,ihuku_a2.jpg,#,ihuku_b2.mp3
衣服,ihuku_a3.jpg,#,ihuku_b3.mp3
衣服,ihuku_a4.jpg,#,ihuku_b4.mp3
衣服,ihuku_a5.jpg,#,ihuku_b5.mp3
,,,
ミシン,misin_a1.jpg,#,misin_b1.mp3
裁縫道具,saihoudougu_a1.jpg,#,saihoudougu_b1.mp3
裁縫道具,saihoudougu_a2.jpg,#,saihoudougu_b2.mp3
衣服の製作,ihukuseisaku_a1.jpg,#,ihukuseisaku_b1.mp3
まちばり,machibari_a1.jpg,#,machibari_b1.mp3
ミシン,misin_a1.jpg,#,misin_b1.mp3
,,,
水,mizu_a1.jpg,#,mizu_b1.mp3
水,mizu_a2.jpg,#,mizu_b2.mp3
水,mizu_a3.jpg,#,mizu_b3.mp3
,,,
,,,
発達,hattatu_a1.jpg,#,hattatu_b1.mp3
発達,hattatu_a2.jpg,#,hattatu_b2.mp3
発達,hattatu_a3.jpg,#,hattatu_b3.mp3
,,,
,,,
生殖機能,seisyokukinou_a1.jpg,#,seisyokukinou_b1.mp3
生殖機能,seisyokukinou_a2.jpg,#,seisyokukinou_b2.mp3
生殖機能,seisyokukinou_a3.jpg,#,seisyokukinou_b3.mp3
,,,
,,,
心の発達,kokorohattatu_a1.jpg,#,
心の発達,kokorohattatu_a2.jpg,#,kokorohattatu_b2.mp3
心の発達,kokorohattatu_a3.jpg,#,kokorohattatu_b3.mp3
心の発達,kokorohattatu_a4.jpg,#,kokorohattatu_b4.mp3
心の発達,kokorohattatu_a5.jpg,#,kokorohattatu_b5.mp3
,,,
,,,
自然災害,sizensaigai_a1.jpg,#,sizensaigai_b1.mp3
自然災害,sizensaigai_a2.jpg,#,sizensaigai_b2.mp3
自然災害,sizensaigai_a3.jpg,#,sizensaigai_b3.mp3
自然災害,sizensaigai_a4.jpg,#,sizensaigai_b4.mp3
応急処置,oukyuusyochi_a1.jpg,#,oukyuusyochi_b1.mp3
,,,
,,,
障害、交通事故,syougai-koutuujiko_a1.jpg,#,syougai-koutuujiko_b1.mp3
障害、交通事故,syougai-koutuujiko_a2.jpg,#,syougai-koutuujiko_b2.mp3
障害、交通事故,syougai-koutuujiko_a3.jpg,#,syougai-koutuujiko_b3.mp3
,,#,
,,#,
生活習慣病,seikatusyuukanbyou_a1.jpg,#,seikatusyuukanbyou_b1.mp3
生活習慣病,seikatusyuukanbyou_a2.jpg,#,seikatusyuukanbyou_b2.mp3
,,,
,,,
感染症,kansensyou_a1.jpg,#,kansensyou_b1.mp3
感染症,kansensyou_a2.jpg,#,
感染症,kansensyou_a3.jpg,#,
性感染症,seikansensyou_a1.jpg,#,seikansensyou_b1.mp3
,,,
,,,
環境,kankyou_a1.jpg,#,kankyou_b1.mp3
環境,kankyou_a2.jpg,#,kankyou_b2.mp3
環境,kankyou_a3.jpg,#,
,,,
住居,juukyo_a1.jpg,#,juukyo_b1.mp3
住居,juukyo_a2.jpg,#,juukyo_b2.mp3
住居,juukyo_a3.jpg,#,juukyo_b3.mp3
,,,
,,,
,,,
家庭内事故,kateinaijiko_a1.jpg,#,kateinaijiko_b1.mp3
家庭内事故,kateinaijiko_a2.jpg,#,kateinaijiko_b2.mp3
,,,
,,,
,,,
喫煙,kituen_a1-1.jpg,#,kituen_a1-1.mp3
,kituen_a1-2.jpg,#,
,,,
飲酒,insyu_a1.jpg,#,insyu_b1.mp3
,,,
薬物乱用,yakubuturanyou_a1.jpg,#,yakubuturanyou_b1.mp3
,,,
お金,okane_a1.jpg,#,okane_b1.mp3
お金,okane_a2.jpg,#,okane_b2.mp3
お金,okane_a3.jpg,#,okane_b3.mp3
お金,okane_a4.jpg,#,okane_b4.mp3
お金,okane_a5.jpg,#,okane_b5.mp3
お金,okane_a6-1.jpg,#,okane_b6-1.mp3
お金,okane_a6-2.jpg,#,
,,,
幼児,youji_a1.jpg,#,youji_b1.mp3
幼児,youji_a2.jpg,#,youji_b2.mp3
幼児,youji_a3.jpg,#,
幼児,youji_a4.jpg,#,youji_b4.mp3
幼児,youji_a5.jpg,#,youji_b5.mp3
幼児,youji_a6.jpg,#,youji_b6.mp3
幼児,youji_a7.jpg,#,youji_b7.mp3
幼児,youji_a8.jpg,#,youji_b8.mp3
